brand;t1;t2;t3;t4;model;category;DESHEVLE;FOTOS;FOXTROT;MOBILLUCK;PALLADIUM;ROZETKA;TEHNOHATA;TEHNOS;V590;VSTROYKA
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Q 150 on top white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Q 150 under top black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 150 under top chocolate 90;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top full black 40;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top nero 54;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Q 150 under top old white 92;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Q 150 under top titano 68;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Q 150 under top white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 on top antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 on top bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 on top black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 on top white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 under top avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 under top bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 under top bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Q 50 under top black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Sirex 400 E avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 400 E black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 400 E white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Sirex 400 M bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 400 M black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 400 M white 96 DX;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 400 M white 96 SX;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 475 M black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 475E black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 475E white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 480 E white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Sirex 500 M white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 400 aluminium 79;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;TEKNO 400 antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;TEKNO 400 avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 400 bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;TEKNO 400 bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 400 black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;TEKNO 400 chocolate 90;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 400 ghisa 70;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;TEKNO 400 grigio 55;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 400 nero 54;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;TEKNO 400 terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 400 titanium 73;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 400 titano 68;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 400 white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 450 antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 450 avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 450 bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 450 bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 450 black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 450 ghisa 70;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 450 nero 54;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 450 terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 475 aluminium 79;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 475 black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;;Tekno 475 chocolate 90;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 475 chromium 77;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 475 ghisa 70;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 nero 54;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 475 titano 68;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 480 black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 480 ghisa 70;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 nero 54;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 480 titano 68;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 480 white 96;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 490 bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 bianco antico 62;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Tekno 500 black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 500 chromium 77;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Tekno 500 ghisa 70;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 nero 54;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno 500 titano 68;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno Corner antracite 59;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno Corner avena 51;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno Corner bianco 52;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno Corner terra 53;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Гранитек;Tekno Corner titano 68;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Металтек;Value 130 on top aluminium 79;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Value 130 on top black 86;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Гранитная;Витротек;Value 130 under top white 96 ;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;OSAKA 300 1VG SATINATO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 300 DX ANTIGRAFFIO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 300 DX SATINATO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 300 SX ANTIGRAFFIO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 300 SX SATINATO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 350 ANTIGRAFFIO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 350 SATINATO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 400 DX ANTIGRAFFIO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 400 DX SATINATO;22;;;;;;;;;;
ELLECI;Встроенная техника;Мойка;Из нержавейки;;RIVER 400 SX ANTIGRAFFIO;22;;;;;;;;;;
